Label,Score,Status,x,y,r,x0,y0,r0,px,py,id,SEVEN,FOUR,TWO,FIVET,FOURT,THREET,TWOT
GLOVE-CNN,0.99998426,Correct,91.30183755,34.32588185,5.663035065,200,0.013116667,7.99990556,91.36025178,34.32010772,7,7,4,2,5,5,3,2
GLOVE-CNN,0.99998546,Correct,275.7601784,-5.089601296,5.663039461,200,0.012116667,7.99991276,275.7806003,-5.079886166,107,7,4,2,5,5,3,2
GLOVE-CNN,0.99998748,Correct,205.1724152,-13.73889891,5.663046861,200,0.010433333,7.99992488,205.2082848,-13.73655682,144,7,4,2,5,5,3,2
GLOVE-CNN,0.99998903,Incorrect,193.8450584,-40.25261796,5.663052538,200,0.009141667,7.99993418,193.8869225,-40.24244256,140,7,4,2,5,5,3,2
GLOVE-CNN,0.99998939,Correct,168.3628832,-5.837936641,5.663053857,200,0.008841667,7.99993634,168.4047228,-5.838356619,139,7,4,2,5,5,3,2
GLOVE-CNN,0.99999321,Correct,241.9025971,-21.78330366,5.66306785,200,0.005658333,7.99995926,241.9334655,-21.77797746,12,7,4,2,5,5,3,2
GLOVE-CNN,0.99999464,Incorrect,182.5105078,-4.015282296,5.663073088,200,0.004466667,7.99996784,182.5510316,-4.015316062,116,7,4,2,5,5,3,2
GLOVE-CNN,0.99999499,Correct,193.6581216,22.2290899,5.66307437,200,0.004175,7.99996994,193.6901801,22.22367174,3,7,4,2,5,5,3,2
GLOVE-CNN,0.99999511,Correct,278.5853715,-29.83113187,5.66307481,200,0.004075,7.99997066,278.6086694,-29.81794285,150,7,4,2,5,5,3,2
GLOVE-CNN,0.99999595,Correct,157.3309657,-32.2375053,5.663077887,200,0.003375,7.9999757,157.3783667,-32.23352625,26,7,4,2,5,5,3,2
GLOVE-CNN,0.99999619,Correct,78.01376036,-29.89199943,5.663078766,200,0.003175,7.99997714,78.070801,-29.88464829,54,7,4,2,5,5,3,2
GLOVE-CNN,0.9999975,Correct,173.9479528,7.419246756,5.663083565,200,0.002083333,7.999985,173.9570516,7.413082083,123,7,4,2,5,5,3,2
GLOVE-CNN,0.99999785,Correct,326.1884899,-11.97926384,5.663084847,200,0.001791667,7.9999871,326.2043452,-11.96270232,129,7,4,2,5,5,3,2
GLOVE-CNN,0.99999797,Incorrect,55.34798058,-20.95741423,5.663085286,200,0.001691667,7.99998782,55.41207667,-20.96405368,46,7,4,2,5,5,3,2
GLOVE-CNN,0.99999833,Correct,317.940773,-0.266001236,5.663086605,200,0.001391667,7.99998998,317.9549692,-0.251510404,80,7,4,2,5,5,3,2
GLOVE-CNN,0.99999857,Correct,176.9259764,-17.25705027,5.663087484,200,0.001191667,7.99999142,176.9671132,-17.25490626,92,7,4,2,5,5,3,2
GLOVE-CNN,0.99999881,Correct,250.5191552,-33.26093843,5.663088363,200,0.000991667,7.99999286,250.5500743,-33.25089006,101,7,4,2,5,5,3,2
GLOVE-CNN,0.99999928,Correct,143.146655,-34.0021596,5.663090085,200,0.0006,7.99999568,143.1965486,-33.99457305,30,7,4,2,5,5,3,2
GLOVE-CNN,0.99999928,Correct,51.63766285,3.870670114,5.663090085,200,0.0006,7.99999568,51.68441433,3.856752759,62,7,4,2,5,5,3,2
GLOVE-CNN,0.99999928,Correct,57.03016829,17.12936664,5.663090085,200,0.0006,7.99999568,57.07459169,17.11400574,79,7,4,2,5,5,3,2
GLOVE-CNN,0.99999928,Correct,236.2876361,-34.88235717,5.663090085,200,0.0006,7.99999568,236.3205897,-34.87337319,86,7,4,2,5,5,3,2
GLOVE-CNN,0.9999994,Correct,292.6771854,-28.20882774,5.663090525,200,0.0005,7.9999964,292.694058,-28.19727543,145,7,4,2,5,5,3,2
GLOVE-CNN,0.99999964,Correct,272.8544938,19.51518655,5.663091404,200,0.0003,7.99999784,272.8735292,19.51964889,17,7,4,2,5,5,3,2
GLOVE-CNN,0.99999964,Correct,89.04160833,-3.39885664,5.663091404,200,0.0003,7.99999784,89.0984351,-3.398281446,39,7,4,2,5,5,3,2
GLOVE-CNN,0.99999976,Correct,83.55013283,-16.62134636,5.663091843,200,0.0002,7.99999856,83.60712736,-16.61828565,49,7,4,2,5,5,3,2
GLOVE-CNN,0.99999988,Incorrect,97.67570592,-14.77684892,5.663092283,200,0.0001,7.99999928,97.7305509,-14.77511717,15,7,4,2,5,5,3,2
GLOVE-CNN,0.99999988,Correct,148.7048414,-20.79653212,5.663092283,200,0.0001,7.99999928,148.7516147,-20.7946313,37,7,4,2,5,5,3,2
GLOVE-CNN,0.99999988,Correct,128.9610653,-35.90831859,5.663092283,200,0.0001,7.99999928,129.0134747,-35.90158208,44,7,4,2,5,5,3,2
GLOVE-CNN,0.99999988,Correct,170.9117504,31.90304452,5.663092283,200,0.0001,7.99999928,170.9523454,31.89664328,135,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,219.2789991,-12.02939246,5.663092723,200,0,8,219.2957747,-12.02206023,1,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,106.3764311,-26.18047241,5.663092723,200,0,8,106.4296004,-26.17711952,6,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,128.3882327,26.67090978,5.663092723,200,0,8,128.4376139,26.66530444,9,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,122.9010909,13.46662126,5.663092723,200,0,8,122.9527825,13.46278533,11,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,62.62159174,30.31934381,5.663092723,200,0,8,62.66948381,30.29997028,16,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,210.7710197,-0.523964055,5.663092723,200,0,8,210.8319731,-0.552464301,24,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,224.9197445,1.156409913,5.663092723,200,0,8,224.9699345,1.15334912,25,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,227.8794935,-23.48675184,5.663092723,200,0,8,227.905171,-23.46980452,28,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,94.51366505,9.822035367,5.663092723,200,0,8,94.56990576,9.819412376,31,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,42.45100965,14.87345305,5.663092723,200,0,8,42.49257734,14.85250422,33,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,306.7766395,-26.54397107,5.663092723,200,0,8,306.7878268,-26.52909943,36,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,247.5433864,-8.47036708,5.663092723,200,0,8,247.5702872,-8.464386265,40,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,108.6762705,11.68449132,5.663092723,200,0,8,108.7300811,11.68149841,41,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,191.1193483,-15.47125649,5.663092723,200,0,8,191.1580741,-15.46964067,42,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,154.2892514,-7.640674268,5.663092723,200,0,8,154.3347784,-7.641020106,48,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,233.3479044,-10.28015585,5.663092723,200,0,8,233.3775512,-10.27867038,56,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,255.9890918,-20.03758459,5.663092723,200,0,8,256.0175689,-20.02760609,64,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,270.0604824,-18.26970592,5.663092723,200,0,8,270.0851218,-18.25878942,68,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,117.3101796,0.276424142,5.663092723,200,0,8,117.3619184,0.275109524,72,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,196.5513316,-2.267540605,5.663092723,200,0,8,196.6007643,-2.267945458,73,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,120.5347164,-24.36033848,5.663092723,200,0,8,120.5856995,-24.3576417,75,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,103.2100737,-1.557875575,5.663092723,200,0,8,103.2645819,-1.558625208,76,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,159.8085235,5.616029263,5.663092723,200,0,8,159.8365087,5.611928945,78,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,199.5575157,-26.90407538,5.663092723,200,0,8,199.5958525,-26.8999396,85,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,208.0842394,-38.48676243,5.663092723,200,0,8,208.1242204,-38.47848863,104,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,74.85058547,-5.255691436,5.663092723,200,0,8,74.9095605,-5.253850648,110,7,4,2,5,5,3,2
GLOVE-CNN,1,Incorrect,92.16788092,-28.01260019,5.663092723,200,0,8,92.22326281,-28.00810976,113,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,281.2905102,8.102433647,5.663092723,200,0,8,281.3058704,8.11018679,115,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,199.2228426,35.44612277,5.663092723,200,0,8,199.2583177,35.43763321,121,7,4,2,5,5,3,2
GLOVE-CNN,1,Incorrect,320.9097484,-25.29745634,5.663092723,200,0,8,320.9117502,-25.27287765,124,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,295.5362237,9.679053284,5.663092723,200,0,8,295.5499854,9.687910609,126,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,145.585888,3.814813598,5.663092723,200,0,8,145.6176049,3.814145792,130,7,4,2,5,5,3,2
GLOVE-CNN,1,Correct,298.1313218,-14.99422302,5.663092723,200,0,8,298.1496526,-14.97721705,147,7,4,2,5,5,3,2
